bower/bower,coveralls,2014-11-20T18:36:49Z,seems like coveralls failed to run on this pr. hence travis fail ...,negative
dadi/api,standard,2017-01-30T14:51:54Z,try with this```json{  "fields": {    "name": {      "type": "string".      "label": "parent name".      "required": false    }.    "children": {      "type": "reference".      "settings": {        "collection": "children".        "multiple": true      }.      "label": "child".      "required": false    }.    "children_second": {      "type": "reference".      "settings": {        "collection": "children".        "multiple": true      }.      "label": "second child".      "required": false    }  }.  "settings": {    "cache": true.    "cachettl": 300.    "authenticate": true.    "compose": true.    "callback": null.    "displayname": "parencollection".    "storerevisions": true.    "storesearch": true.    "defaultfilters": null.    "fieldlimiters": null.    "allowextension": true.    "standardeditpage": true.    "allowdelete": true.    "count": 20.    "sort": "publicationdate".    "sortorder": "asc"  }}```and this```json{  "fields": {    "name": {      "type": "string".      "label": "child name".      "required": false    }  }.  "settings": {    "cache": true.    "cachettl": 300.    "authenticate": true.    "compose": true.    "callback": null.    "displayname": "childcollection".    "storerevisions": true.    "storesearch": true.    "defaultfilters": null.    "fieldlimiters": null.    "allowextension": true.    "standardeditpage": true.    "allowdelete": true.    "count": 20.    "sort": "publicationdate".    "sortorder": "asc"  }}```inserting these into **child_collection**```json[{"name" : "child"}.{"name" : "childtwo"}]```then insert this into **parent_collection**```json{  "name": "parent".   "children": [`{first_child_id}`].   "children_second": [`{second_child_id}`]}```observe the composed values resolving.now change the **parent document** to```json{  "name": "parent".   "children": null.   "children_second": [`{second_child_id}`]}```try and get the same document and see that no fields are resolved. if that doesn't happen. try switching round which field has a `null` value,positive
agershun/alasql,mocha,2016-01-21T19:57:10Z,:+1: hard to understand where we call this --v8 flag...what happen if you simply run `mocha .`? the same result?,neutral
agershun/alasql,mocha,2016-01-21T20:16:22Z,we dont - its in the npmwill check `mocha .`,neutral
agershun/alasql,mocha,2016-01-26T19:16:09Z,i usually use:```> cd test> mocha .```i will ask mathiasrw about this `npm test` problem,negative
nodegit/nodegit,istanbul,2014-11-26T17:28:54Z,start using prepublishing to fix dependencies. currently pretty much everything (except mocha and istanbul) have to be dependencies. not devdependencies. because we use a lot of them during the build process. by farming out a few things to prepublish. we can move a _lot_ of dependencies.,positive
yeoman/generator-karma,karma,2013-07-13T11:28:52Z,thanks. eddiemonge! that's really helpful.,positive
yeoman/generator-karma,karma,2013-07-13T13:36:51Z,nice work!,positive
yeoman/generator-karma,karma,2013-07-18T06:08:38Z,so. made all of the changes apart from eddiemonge's comment about karma. anyone else has a comment about it? does it need to be included?,neutral
haraka/Haraka,eslint,2017-06-06T21:02:39Z,can you move it down after the other `./` requires please. other than that it's good. i don't understand why eslint didn't catch this.,positive
haraka/Haraka,codecov,2016-04-01T23:13:58Z,sometimes i hate codecov. i fix bugs. i add tests. coverage goes down. epic fail.,negative
haraka/Haraka,codecov,2016-04-01T23:40:31Z,in my experience. codecov only reports on a branch once. push another commit to it. or force push. and you get no update (which is kinda good. i'd hate to have a long thread of posts from codecov).,negative
u-wave/web,eslint,2017-02-05T14:50:46Z,needs to wait for next eslint-config-airbnb release.,neutral
ember-cli/ember-cli-mocha,mocha,2017-05-27T09:06:03Z,update "ember-mocha" and locked dependencies,neutral
bitpay/bitcore,mocha,2014-08-19T13:15:15Z,code: ack.mocha: 3164 passing (5s)index.html: passes: 3136 failures: 0let's wait for another devs ack and i'll merge,neutral
electrode-io/electrode,eslint,2017-06-13T01:17:17Z,webpack-reporter: [chore][patch] fix eslint. update .npmignore,neutral
electrode-io/electrode,eslint,2017-06-14T00:11:17Z,generator-electrode: [patch] [chore] set es6 flag in gulpfile.. - set es6 test flag that is used by the `arch-gulpfile`.- `test/server` eslint file extends from the new es6 server test file.,neutral
vkbansal/react-contextmenu,eslint,2017-04-14T13:14:32Z,still getting a problem: `cannot find module 'eslint-config-vkbansal/react'`,neutral
vkbansal/react-contextmenu,eslint,2017-04-14T13:30:06Z,`npm install eslint-config-vkbansal`,neutral
ractivejs/ractive,karma,2017-02-05T03:08:07Z,transitions tests are notoriously finicky. especially with browser automation. is there a way to soft fail tests with karma? maybe something like a passing quorum? it'd be nice to know they fail. but with more browsers being tested i don't know that conditional exclusion is as feasible as when you mostly just have to watch for phantom issues.,negative
ractivejs/ractive,karma,2017-02-13T01:55:31Z,if you're wondering why there's a build in coveralls whose coverage is 64%. that's me configuring karma-coveralls incorrectly in this pr.,neutral
admc/wd,mocha,2014-03-26T14:54:00Z,agreed. pageobjects are part of test design strategy and wd is just a browser driver component. wd  is meant to be used with other testing frameworks. some framework on top of mocha or jasmine would be the proper candidate.,neutral
admc/wd,mocha,2014-04-08T18:14:31Z,update mocha integration example. mocha-as-promised is deprecated,neutral
admc/wd,mocha,2014-04-08T19:07:29Z,it's in mocha. just need to remove the require.,neutral
angular-ui/bootstrap,karma,2013-08-26T17:02:54Z,fix(dialog): dialog now appears correctly. the css for modals in bootstrap 3 has``` cssdisplay:hidden```by default - this patch makes sure that `display:block` is applied.is this a good approach? also. what would the appropriate test be? because there is no way to include the default bootstrap css in a karma test. the original test fail to detect the bug... (even though it does test for display:block),negative
angular-ui/bootstrap,karma,2013-08-26T20:25:36Z,actually. as of the current `master` and `bootstrap3_bis` branches `$dialog` has been replaced by `$modal` and once #879 is pulled. `$modal` should be functioning in bootstrap 3 (with the caveats i listed).,neutral
angular-ui/bootstrap,karma,2013-08-26T21:21:32Z,so. to actually fix modals once that pr is pulled. i'd have to add this css?``` cssdiv.modal.modal-open {    display:block;}```edit: nevermind. i figured it out. thats what bootstrap does.,negative
angular-ui/bootstrap,karma,2013-08-26T21:22:29Z,nope. it should be in a `style` tag in the template so you can just use it as is.,neutral
angular-ui/bootstrap,karma,2013-08-26T21:24:18Z,okay. i'll close this and go back to reading the bootstrap 3 docs more closely :),neutral
angular-ui/bootstrap,karma,2013-08-26T23:22:23Z,spion make sure you are pulling against `bootstrap3_bis` as the `bootstrap` branch was frozen prior to the merger with master.,neutral
pnpm/pnpm,standard,2017-01-17T21:59:59Z,pnpm installation strategies. see #552. #557. #117decide how to allow/support non-standard ways to do installation with pnpm.,neutral
pnpm/pnpm,standard,2017-01-18T16:58:52Z,> installation of packages without package.jsoni think this will be easy to do> i think this can be solved by allowing configuring custom resolvers we can move out the current resolvers to separate packages to see what api we can support for the custom ones.the other points are harder to solve and probably will require a redesign of pnpm. which might be ok. but lets start with the easy stuff,positive
pnpm/pnpm,standard,2017-01-18T20:36:53Z,yep. custom resolvers api is the closest thing we can get. but cudf is the most fruitful feature. i think.> we can move out the current resolvers to separate packages to see what api we can support for the custom ones.not sure about moving them to separate packages. should they be maintained separately? how hard would it be?,positive
pnpm/pnpm,standard,2017-01-18T21:37:35Z,yeah. i already have a working implementation of resolver for opam scope. now moving it out of there and adding a plugin interface.,positive
pnpm/pnpm,standard,2017-01-18T23:03:29Z,> do you think it is a good idea to rewrite the standard behavior? given that i want to extend installation in a non-standard ways — yes. in my case i want to assume that some scope is a *built-in* — `opam/*` which fetches tarballs from opam registry and generates `package.json` on the fly. i think the same technique can be used to bridge any other package registry.,neutral
pnpm/pnpm,standard,2017-01-19T16:04:14Z,> i think resolvers and fetchers should be different plugins. because there are more types of resolvers that use the same fetchers. like many resolve to tarball urls.totally agree. do you think we should refactor code to remove custom `fetch` function from `resolveresult`? also there's `src/resolve/fetch` which should probably be moved out of `src/resolve` dir. maybe into `fetchresolution`. thoughts?,neutral
pnpm/pnpm,eslint,2017-01-07T22:36:49Z,after thinking about it a little bit more... i think we can create custom bin files that will add the needed node_modules folders to the search path. (using the node_path env variable). seems to work with eslint.,neutral
angular/angular-cli,jasmine,2017-01-16T01:42:27Z,i also got ```calling function 'jasmine'. function calls are not supported```obviously. it tried to "aot"-ify the spec files....,neutral
angular/angular-cli,mocha,2016-12-12T14:38:17Z,you seem to have installed `types/mocha`. and it's typings are conflicting with `types/jasmine`. uninstall one of them and you should be fine.,positive
angular/angular-cli,uglify,2018-01-23T04:52:39Z,emaradevska. in webpack it looks something like this:plugins: [new webpack.optimize.aggressivemergingplugin().        new uglifyjsplugin({            sourcemap: false.            uglifyoptions: {                compress: {                    sequences: true.                    dead_code: true.                    conditionals: true.                    booleans: true.                    unused: true.                    if_return: true.                    join_vars: true.                    drop_console: true                }.                mangle: {                    //except: ['$super'. '$'. 'exports'. 'require']                }.                output: {                    comments: false                }            }})],positive
cssinjs/jss,codecov,2016-09-09T21:43:05Z,i can sort this out,neutral
passcod/mtwitter,mocha,2013-07-19T16:22:32Z,timing out today. i've run the "mocha rest" tests in the tests folder with valid credentials. and it just hangs and eventually times out. i'm not finding any indications of problems on twitter's end. but absolutely no love for mtwitter today. i wonder if they got stricter about something today?,negative
passcod/mtwitter,mocha,2013-07-20T08:07:16Z,it works here. does this still happen on your end?,neutral
passcod/mtwitter,mocha,2013-07-20T13:31:18Z,if you go in the tests and increase or even remove the timeouts. it might help. i run the tests on "clean" credentials (so there's zero rate limits. zero interference from other apps). and from a fairly well-connected box. and i set timeouts mostly because otherwise travis ci just timeouts the entire thing if one get test takes a long time (and we want the rest of the results. too. right?).the way mtwitter works. if it re-queues the requests they'll generally run **minutes** or more later. thus blowing out of the timeouts. regarding other libraries:- if you care about getting the content. no matter what time it takes. that how mtwitter is designed. (it's not _fully_ there yet. though.)- if you prefer to not get some content. and have the library get back to you (e.g. with an error) as soon as possible. you should either use other libraries. or specify the `queue: false` option.,neutral
passcod/mtwitter,mocha,2013-07-20T17:29:25Z,> failing pretty quickly (a few seconds).the timeouts are set to 10s per test. and here requests complete within about half that.,negative
US-CBP/cbp-theme,standard,2018-02-14T13:47:08Z,hmcfabulous davezen1. what is the expectation here?,neutral
US-CBP/cbp-theme,standard,2018-02-14T14:21:11Z,given an put with file type : <input name="myfile" type="file">the :focus style is not applied the same way as it is with other buttons which means it doesn't get the highlight to indicate where you are on the page.,neutral
US-CBP/cbp-theme,standard,2018-02-15T16:23:06Z,i believe it followed the standard bootstrap markup using input-group and input-group-btn.  will confirm and provide markup once i get a chance,neutral
US-CBP/cbp-theme,standard,2018-02-20T11:53:58Z,checkbox/radio replacement. it would be nice if the theme provided a simple checkbox/radio replacement to beautify and normalize those controls.  i know material is the current standard. but for those not using material. it would be nice to have something else.  a simple css replacement like what was done for the toggle switch.,positive
pghalliday/grunt-mocha-test,mocha,2013-09-23T14:40:23Z,share src property to all target?. most of the time when using `mochatest:test` and `mochatest:coverage` (even travis one) the `src` prop points to the same location.it would be nice if we could define the option at the task level as a default value for all targets.,positive
pghalliday/grunt-mocha-test,mocha,2013-09-25T13:39:24Z,thanks for the update,positive
pghalliday/grunt-mocha-test,mocha,2013-10-07T18:50:08Z,test coverage value in grunt task. is there a way to have the overall coverage value reported to the grunt task so that rather than looking like this:```running "mochatest:coverage" (mochatest) taskdone. without errors.```it would look like this:```running "mochatest:coverage" (mochatest) task    93% overall coveragedone. without errors.```or even better. pass / fail based on threshold and allow the threshold to be set within the gruntfile rather than via `travis-cov`.```running "mochatest:coverage" (mochatest) task    73% overall coverage: failedwarning: task "coverage" failed. use --force to continue.aborted due to warnings.```,neutral
pghalliday/grunt-mocha-test,mocha,2013-10-08T08:59:01Z,the mocha `html-cov` reporter just generates html output which is why i usually capture it to a file (it would be pretty unreadable in the console). it is the `travis-cov` reporter that prints and checks the coverage level. neither of these components are maintained in this project. the `html-cov` reporter is part of the `mocha` project and the `travis-cov` reporter comes from the `travis-cov` project.i have to admit i am struggling to see the problem you have with using `travis-cov`,negative
pghalliday/grunt-mocha-test,mocha,2013-10-11T12:04:04Z,it's true that if i fully integrated blanket and travis-cov i could probably provide the same functionality out of the box but it would be a change in direction/focus for this project... i'll continue to give it some thought. but no promises ;),positive
npm/npm,standard,2015-10-10T12:57:02Z,nested npm run scripts. what are the thoughts on adding support to nest scripts?rough idea:``` json{ "scripts": {  "test": {    "tdd": { "js": "mocha --watch" }.    "lint": { "js": "standard". "css": "postcss". "html": "htmllint frontend" }.    "audit": "node-license-validator --deep"  }.  "dev": "npm run test.tdd & http-server".  "start": "npm run audit && forever"} }```this would avoid the repetition in property names that i see in many [substack-esque. pseudo-nested packages]( am not yet familiar with the `npm run` implementation but happy to take a look and do a pr if this idea is not deemed too terrible. :stuck_out_tongue_winking_eye:,neutral
npm/npm,standard,2015-10-10T17:52:04Z,i'm a heavy user of npm scripts. and i don't really see myself using this feature. i usually just combine things together the pseudo nested way and its worked just fine.also from an implementation standpoint. adding this kind of complexity seems pretty hard.,positive
npm/npm,standard,2015-10-30T16:57:08Z,src: standard now depends on lazy-cache. a simple change to deal with a new module showing up and confusing git.,neutral
npm/npm,standard,2015-11-02T23:42:28Z,rubberstamp :sheep:.,neutral
npm/npm,standard,2015-11-06T00:02:47Z,ehsalazar :+1: thanks!,positive
Stuk/jszip,sauce,2014-02-05T22:54:39Z,nice !this also removes the nodebufferreader from the generated file. the saucelabs tests are ok.the next release (#87) has not been merged yet so this could go in. i will rebase my release branch tomorrow.,positive
Stuk/jszip,sauce,2014-02-10T20:26:58Z,nice. thank you !tested with my own saucelabs key. everything is ok.also. thanks to sheetjsdev for imaya/zlib.js#27 :),positive
Stuk/jszip,sauce,2014-02-25T22:26:10Z,the saucelabs tests also passed.,neutral
mishoo/UglifyJS2,uglify,2013-09-08T23:14:39Z,what about:``` sh$ uglifyjs -b foobar.js$ unexpand -t 2 foobar.js```,neutral
mishoo/UglifyJS2,uglify,2013-09-19T11:17:05Z,it should work by default. do you have example code that doesn't work?,neutral
mishoo/UglifyJS2,uglify,2013-09-27T15:29:44Z,uglify doesn't accept directories as inputs. i have a lot of files i want to uglify but i can't seem to figure out a way to feed a directory into the uglifyjs so that it can minimize all of the files in theream i missing something?,negative
mishoo/UglifyJS2,uglify,2013-09-27T16:58:03Z,`uglifyjs direcory/*.js --arg1` should do the trick.,neutral
mishoo/UglifyJS2,uglify,2013-09-27T20:21:11Z,rvanvelzen thanks. this seems to work but i can't get `./**/*.js` to work with nested directories.. i'm kinda new at this. so i'm not even sure if this is possible,negative
UKHomeOfficeForms/hof-template-mixins,eslint,2017-06-21T10:49:55Z,add extra class to mixins & set 'form-group-year' class to year input dates by default. note: this was done in es5 because of eslintrc not being set.  this will be in a separate pr,neutral
UKHomeOfficeForms/hof-template-mixins,eslint,2017-06-21T11:10:17Z,yes to changing eslintrc to use `eslint-config-homeoffice`,neutral
UKHomeOfficeForms/hof-template-mixins,eslint,2017-07-06T15:29:09Z,refactor template utils. split the input element functions into a separate file to the general template helpers.ended up in an eslint yak shave. sorry.,neutral
UKHomeOfficeForms/hof-template-mixins,eslint,2017-07-06T15:30:43Z,es6 all the things!!!,neutral
dharmafly/jsonpatch.js,jshint,2013-05-20T08:39:53Z,thanks for the pull request!the position of the `var`s is a stylistic choice in this case and is checked by jshint so i'd rather not apply that part. i have moved the destination inside source check as you suggest though.,negative
testem/testem,mocha,2013-07-03T01:57:39Z,sorry for the delay in looking at this. the reason is you didn't include the testem script: `/testem.js`. you should set up a path for it and then load it right after mocha and then it should go.,negative
testem/testem,mocha,2013-07-05T16:02:15Z,require.js addition to the "mocha+chai" framework.. ideally i'd like to add this capability to all of the views. i think this would require a requirejs section in the config file though so that mustache placeholders can be used in the views..is there an irc channel or google group for discussion?,neutral
testem/testem,mocha,2013-07-05T22:13:32Z,hmm. i'd don't like the direction this is going. so i am not going to take this patch "as is". mocha. chai. sinon. require.js. and other test frameworks. some of these are mutually exclusive but some aren't. we need a more flexible way to specify these libraries.,negative
testem/testem,mocha,2013-07-08T18:43:07Z,okay. i did reproduce it. and you did make me go "wtf?". the issue is this: you have to insert the testem script `/testem.js` directly below the mocha script. and _not_ after you call `mocha.run()`.,negative
testem/testem,mocha,2013-07-11T02:44:29Z,i am done with the refactoring now. take a look at `lib/ci/test_reporter.js` if anyone wants to take a crack at it. i won't be able to help until next week. i'd like to have a command line option `-r` like mocha to specify the reporter to run. obviously only relevant for ci mode.,negative
DevExpress/testcafe,sauce,2016-02-29T11:09:21Z,kirovboris more likely we have a problem with saucelabs and travis,neutral
mochajs/mocha,mocha,2013-06-06T14:45:28Z,i cleanup in `before` hooks personally. that way even if you have a fatal error that mocha cant handle you just end up doing it next run,negative
mochajs/mocha,mocha,2013-06-07T15:10:55Z,update mocha.css. add "z-index: 1;" to #mocha-stats div so it lives above the rest of the output (makes sure you can always click on the "passes"/"fails" links at the top of the page) .,neutral
mochajs/mocha,mocha,2013-06-11T04:22:14Z,change in xunit reporter in test case time when the test fails. if we use xunit format as the mocha reporter. when the test case fails. the time attribute in test case will be nan. so when sonar wants to parse this xunit report. it raises parse exception which means it can not parse nan value of time.  so we replaced part related to create time value of test case from :    time: test.duration / 1000to :         time: test.duration ? test.duration / 1000 : 0,negative
mochajs/mocha,mocha,2013-06-13T13:11:30Z,there's a ton of ways to handle this. depending on if you want the data to stream or not etc. so i'd like to leave this out. people can just tap into the runner like mocha-cloud does,neutral
mochajs/mocha,mocha,2013-06-13T19:37:04Z,add a feature to optionally direct the test output to a file.. when using mocha from within a framework like grunt. it can be useful to direct the test output to a file. for example. when using the xunit reporter. then all of the output from various test suites could be collected and parsed after the fact.the implementation creates a new output library and changes all of the test reporters to call output.log or output.write instead of directly calling console.log or process.stdout.write.it also adds a command line option "-o <file>" to enable the redirection.also added a test rule to the makefile that lists all of the reporters and verifies that the output is properly generated when the option is enabled.,neutral
mochajs/mocha,mocha,2013-06-17T11:15:24Z,try starting bash.exe as a login. interactive shell. in the console settings. set the shell property to something like:c:\cygwin\bin\bash.exe --login -ithis should make bash behave exactly as in the default cygwin terminal,neutral
mochajs/mocha,mocha,2013-06-17T14:06:00Z,+1 commonjs promises/a should be first-class citizens in mocharstacruz your helper eats the correct error location. how about``` coffee-scriptpt = (fn) -> (done) -> fn().then((-> done()). done)```this is basically what mocha-as-promised does. but it does it on everything.,negative
mochajs/mocha,mocha,2013-06-17T16:54:15Z,this would be awesome. not just to redirect to files. but to any stream. for example. we're trying to stream the result of our test suite to a browser and now the only way it to spawn a child process. which is kind of a lot of work just to "hijack" the stdout!,positive
mochajs/mocha,mocha,2013-06-17T17:10:54Z,why not just redirect stdio? seems like a lot of hacky-ish changes for little gain. julien51 i wouldn't consider that bad practice at all personally,negative
mochajs/mocha,mocha,2013-06-17T17:23:55Z,but if we redirect stdio that will apply to all other stdout statement in our app. which has a lot more than mocha in it :( ok. we'll try that then.,neutral
mochajs/mocha,mocha,2013-06-17T18:10:37Z,oops -- sorry about that - i didn't intend to close the request.,negative
mochajs/mocha,mocha,2013-06-18T09:07:41Z,--compilers only compile specs. should also compile source. i'm running mocha like this``` bashmocha --reporter spec --compilers coffee:coffee-script --require should```i keep my specs in ./test and my source in ./src. both are coffeescript. when i run mocha. the specs are compiled correctly. but the source seems cached or not run through the coffeescript compiler at all. i can verify this by introducing an error in the source code and re-run the tests. but they will still pass.funny side note: when using `--watch test`. the source files are also watched. even though they are not in the test directory. but they are still not compiled before the specs are run.,negative
mochajs/mocha,mocha,2013-06-23T03:26:24Z,mocha is awesome. visionmedia you may not think promises are also awesome. but a lot of mocha's users do and need to test their promise based code. please provide better extensibility than the black magic required in mocha-as-promised. or add first class support for promises to mocha.,positive
mochajs/mocha,mocha,2013-06-26T12:42:46Z,there are also cases where you can't control what's written to stdout by third party libraries that you include in your tests. any random output mixed in with an xunit report will break parsers trying to read it.this change would be immensely useful for feeding test results into ci systems.,neutral
mochajs/mocha,mocha,2013-06-26T17:19:44Z,in general i don't really think third-party libs should even write to stdio. that's generally bad practice. with some exceptions of course :d as for debugging with console.log()s you could always just write to stderr instead,neutral
mochajs/mocha,mocha,2013-06-28T12:56:46Z,nodeunit-like expect assertions. nodeunit's expect feature:> expect(amount) - specify how many assertions are expected to run within a test. very useful for ensuring that all your callbacks and assertions are run.does indeed seem useful. if `mocha` has developer docs i'd see about hooking this in as a plugin.,positive
mochajs/mocha,mocha,2013-07-01T07:03:01Z,expose the browser shim process as mocha.process. expose for mocha phantomjs to use.,negative
mochajs/mocha,mocha,2013-07-01T21:06:16Z,no sorry,neutral
mochajs/mocha,mocha,2013-07-01T21:08:46Z,definitely not mocha. not sure what's going onthere sorry,negative
mochajs/mocha,mocha,2013-07-01T21:11:04Z,if we do something similar i'd definitely prefer to just pass an arbitrary output `stream`,neutral
mochajs/mocha,mocha,2013-07-01T21:11:58Z,julien51 you'd want to run mocha in a sub process for isolation anyway. so reading from stdio there is pretty natural imo. no reason to dump it to a file (you could just redirect anyway),positive
mochajs/mocha,mocha,2013-07-01T21:15:35Z,superstructor mocha works just fine with promises. especially with generators around the corner this won't matter at all. if anything the fact that promises are annoying here. illustrates that they are annoying :p,positive
mochajs/mocha,mocha,2013-07-01T21:20:50Z,we can't do this sort of thing since we dont couple with any assertion library. but it's pretty easy to do little counters if you need to and do `assert(n == 3)` for callback checks etc. pretty much the same thing maybe an extra line or two,neutral
mochajs/mocha,mocha,2013-07-01T21:28:59Z,visionmedia yeah i know. and this is what i've been doing for testing streams but such tests are verbose enough. and every little line added is getting painful.i just need to find a way to make a nice little util that does this automatically. but that requires knowing the internals of mocha and an assertion lib. and hope i can make them cooperate. right now mocha api/internals aren't documented so not likely to do this soon...,negative
mochajs/mocha,mocha,2013-07-01T23:50:10Z,i originally started down this road where each reporter would get to the output stream through the base class. the problem is that a number of reporters emit output from callbacks. obviously we could bind 'self' before calling the output but it seemed that using a module would be simpler than forcing callers to go through the reporter instance.however. as jbowes requested it would be trivial to also pass the stream to the reporter. i will work on a patch to change it to do this as well.,positive
mochajs/mocha,mocha,2013-07-02T01:16:37Z,visionmedia thanks for the references,neutral
mochajs/mocha,mocha,2013-07-02T10:33:05Z,thanpolas not quite. if the promise fulfills with a value it will call done(value) which makes mocha complain. i'm not sure what you mean by `partial`?,negative
mochajs/mocha,mocha,2013-07-02T10:37:42Z,thanpolas oh i see. yes that works. you could create `ok` and `nok` wrappers for done that do the right thing. but the point was that it's much nicer to use mocha-as-promised :grinning:,neutral
mochajs/mocha,mocha,2013-07-02T17:21:46Z,updated the branch as requested.of course. by changing the contract of the reporter constructor. any reporters defined outside of the source tree will need to be modified accordingly. but then they will have simpler access to the output stream.,neutral
mochajs/mocha,mocha,2013-07-02T18:16:05Z,visionmedia is there a global `beforeeach` and `aftereach` hook in `mocha`? my thinking is that if i can have mocha use a plugin that hooked on like that. i would have the `expect` function setup for all my tests as long as `mocha` is run with that plugin. i.e. on the cli via `--require`.that would be ideal.,negative
mochajs/mocha,mocha,2013-07-04T23:13:51Z,yup. root-level ones outside of describes() are attached to the root suite named `""`,neutral
mochajs/mocha,sauce,2016-09-14T19:22:11Z,address saucelabs flake. we're hitting some flake when running tests against saucelabs; from time-to-time the browsers fail to launch. for whatever reason.  investigate. fix. etc.,negative
mochajs/mocha,sauce,2016-09-14T23:29:25Z,failure is sauce flake.  i think the sauce connect tunnel is not getting shut down quickly enough.  see #2478,negative
casperjs/casperjs,jshint,2013-05-22T23:33:29Z,tests are green. travis ci fails only because of jshint that is not happy because i added two "if" statements. and because i added a line break on a line of code on an assignement. i can fix this last "issue". but should i really to refactorize the entire code of bootstrap.js just because of these two if???,negative
casperjs/casperjs,jshint,2013-05-22T23:53:36Z,ok. no refactoring is needed. i just increased jshint parameters :),neutral
casperjs/casperjs,eslint,2015-08-19T06:38:52Z,update .eslintrc to fix travis ci error. note i haven't tested this directly. just took a guess looking at the error.,negative
casperjs/casperjs,eslint,2015-08-19T22:32:21Z,ok. worked out there are some inline eslint comments in the casper code that look to be invalid. i can work through these next week. as well as tidy up these commits.,negative
casperjs/casperjs,eslint,2015-08-23T07:24:22Z,ok this now fixes the travis build errors - n1k0 can you please merge this?,positive
casperjs/casperjs,eslint,2015-08-23T17:54:14Z,pull #1298 fixes the eslint breakage.,neutral
casperjs/casperjs,eslint,2015-08-25T12:55:07Z,thanks.,positive
casperjs/casperjs,eslint,2015-08-25T12:58:10Z,n1k0 - happy to help. thank you!,positive
node-schedule/node-schedule,coveralls,2015-07-23T14:15:26Z,i think the coveralls outage is breaking the build. but tests should be passing :heavy_check_mark:,neutral
dondi/GRNsight,mocha,2018-03-26T19:00:28Z,npm test command failing due to mocha throw err. investigating what the cause is.,negative
qiao/PathFinding.js,mocha,2015-03-26T12:33:04Z,updated mocha link.,neutral
fb55/htmlparser2,jshint,2014-07-27T07:41:45Z,fb55 simplified `npm run lint` invocation and verified that both `jshint` and `jscs` catch (forced) errors on my rig.,negative
karma-runner/karma-sauce-launcher,sauce,2014-07-18T17:13:03Z,having no option to specify (let alone auto-detect from the user account via the rest api) what the concurrency should be basically means this always fails when using more than 2 to 4 browsers and forces users to fragment run targets (e.g. in grunt) – which slows things down quite a bit (not in the least due to #14).i reckon the same applies to browserstack and other cloud services. perhaps that justifies a change to the core karma software to support this natively?something like:> `option.browserconcurrency` (number|function) number (or function that invokes its callback parameter with a number). indicating the number of browsers to launch at once. defaults to null which indicates all browsers will be launched at once.the main complication i expect will come up relates to the ability to run karma continuously in the background. it would have to kill and restart browsers each run.---**edit**: on second thought. while it still needs support from karma internally. the actual concurrency limit should probably be handled by the launcher so that one can have e.g. unlimited local browsers that run continuously. with 10 browserstack and/or 3 saucelabs browsers being killed after each run.,neutral
karma-runner/karma-sauce-launcher,sauce,2014-07-25T01:54:47Z,document sauceconnect config options,neutral
karma-runner/karma-sauce-launcher,sauce,2014-07-25T17:46:49Z,pkozlowski-opensource ah. right will squash. forgot about the `docs:` prefix,neutral
karma-runner/karma-sauce-launcher,sauce,2014-07-26T13:19:40Z,can the `log` branch be safely deleted?,neutral
karma-runner/karma-sauce-launcher,sauce,2014-07-26T13:21:06Z,aymericbeaumet i think so. it looks like chriswren is not using his own fork but pushing branches to be merged directly to this repo. lol.,neutral
karma-runner/karma-sauce-launcher,sauce,2014-07-26T13:53:54Z,i can't blame him i'm doing the same... :) i'm just asking to clean up a little.,negative
karma-runner/karma-sauce-launcher,sauce,2014-07-30T17:52:05Z,chriswren grouped docs and chore commits and pushed.,negative
karma-runner/karma-sauce-launcher,sauce,2014-08-08T14:41:18Z,hm. further investigations reveal that karma's web server prevents node process from exiting. for some reason using sauce-connect-launcher with a manually started sauce tunnel prevents the htttp server from closing (the `server.close()` callback is never called...).,neutral
karma-runner/karma-sauce-launcher,karma,2014-07-23T06:24:48Z,saucelabs custom-data. hey guys.first of all. thank you for these project around karma.i see that saucelabs allows us to post "custom-data" informations.i also see that "custom-data" is used to store result of testing (pass/fail).is there a possibility to add custom "custom-data" and retrieve them on saucelabs dashboard (for my case some jenkins informations) ?,positive
karma-runner/karma-sauce-launcher,karma,2014-08-07T07:53:48Z,a bit more info on this one - sauce launcher makes karma hang only if sauce tunnel is started manually `startconnect: false`.,negative
felixrieseberg/ember-electron,mocha,2017-07-24T21:49:49Z,no. there is currently no nicely boxed-up way to do this. if i were going to try to do something like this. i would probably try to implement a test-only ipc listener in the main process that can receive messages from the renderer processes and run code that simulates clicking on menu items.`tests/ember-electron/main.js` is used in place of `ember-electron/main.js` when running `ember electron:test`. so you can put test-only main process code there. if you register an ipc listener for some kind of an event that you can send from your tests specifying the menu item you want clicked. then the main process code could call `menu.getapplicationmenu()`. look up the menu item specified by the renderer process. make sure it's enabled or whatever other validation logic you want. and then invoke its click handler manually.so you'd still have to do the work to implement the "click this menu item for me" protocol. and the logic to look up and validate the menu item and call its click handler.i haven't actually implemented this myself. but that's the best way i can currently think of to achieve this inside ember tests. there might be a better way to achieve what you want using `electron-mocha`. but there isn't a good way to run any ember code under `electron-mocha` now. so you'd really just be testing the main process.,neutral
wix/detox,mocha,2017-04-20T16:34:51Z,add a create-e2e command. add a create-e2e command to create the e2e folder and the init.js. mocha.opts and myfirsttest.spec.js files inside it automatically,neutral
